features,n_features,score
"['HasContractPhone', 'HasMovieSubscription', 'HasOnlineSecurityService', 'HasInternetService', 'AverageMonthlySpend', 'HasPartner', 'HasTechSupportAccess', 'TotalSpent', 'MonthlySpending', 'HasOnlineBackup', 'IsSeniorCitizen', 'ClientPeriodGroup', 'PaymentMethod']",13,0.8372588665128079
"['ClientPeriodGroup', 'HasOnlineBackup', 'PaymentMethod', 'HasDeviceProtection', 'HasMovieSubscription', 'MonthlySpending', 'HasTechSupportAccess', 'ClientPeriod', 'HasContractPhone', 'IsBillingPaperless', 'HasPartner', 'HasInternetService', 'AverageMonthlySpend']",13,0.8372585861576315
"['IsBillingPaperless', 'IsSeniorCitizen', 'HasContractPhone', 'HasMovieSubscription', 'NotAlone', 'HasOnlineTV', 'HasPartner', 'IsAloneSenior', 'HasInternetService', 'ClientPeriodGroup', 'HasOnlineSecurityService', 'HasDeviceProtection', 'HasTechSupportAccess', 'MonthlySpending', 'PaymentMethod']",15,0.8372571843817496
"['MonthlySpending', 'HasOnlineTV', 'HasOnlineSecurityService', 'ClientPeriodGroup', 'HasTechSupportAccess', 'HasDeviceProtection', 'HasMovieSubscription', 'HasOnlineBackup', 'HasContractPhone', 'HasChild', 'IsSeniorCitizen', 'HasInternetService', 'ClientPeriod', 'NotAlone']",14,0.8372563433162203
"['HasDeviceProtection', 'ClientPeriodGroup', 'HasPartner', 'HasContractPhone', 'HasOnlineSecurityService', 'HasOnlineTV', 'AverageMonthlySpend', 'IsSeniorCitizen', 'HasTechSupportAccess', 'PaymentMethod', 'HasOnlineBackup', 'TotalSpent', 'IsAloneSenior', 'HasChild', 'IsBillingPaperless']",15,0.8372543808299859
"['IsBillingPaperless', 'IsAloneSenior', 'PaymentMethod', 'NotAlone', 'TotalSpent', 'ClientPeriod', 'HasPartner', 'HasOnlineTV', 'HasDeviceProtection', 'HasChild', 'IsSeniorCitizen', 'HasInternetService', 'HasContractPhone']",13,0.8372543808299859
"['ClientPeriodGroup', 'HasInternetService', 'ClientPeriod', 'HasDeviceProtection', 'HasOnlineBackup', 'NotAlone', 'HasChild', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'HasContractPhone', 'AverageMonthlySpend', 'HasMovieSubscription', 'HasPartner', 'IsAloneSenior', 'HasTechSupportAccess', 'HasOnlineTV']",16,0.8372541004748095
"['HasOnlineSecurityService', 'HasInternetService', 'HasPartner', 'HasChild', 'IsAloneSenior', 'HasContractPhone', 'HasMovieSubscription', 'NotAlone', 'ClientPeriodGroup', 'PaymentMethod', 'HasDeviceProtection', 'ClientPeriod']",12,0.8372538201196331
"['HasOnlineTV', 'HasChild', 'TotalSpent', 'AverageMonthlySpend', 'IsAloneSenior', 'NotAlone', 'IsBillingPaperless', 'PaymentMethod', 'HasMovieSubscription', 'HasContractPhone', 'ClientPeriod', 'HasPartner', 'HasOnlineSecurityService', 'IsSeniorCitizen']",14,0.8372532594092803
"['HasOnlineBackup', 'HasOnlineTV', 'IsSeniorCitizen', 'AverageMonthlySpend', 'PaymentMethod', 'HasMovieSubscription', 'HasOnlineSecurityService', 'ClientPeriod', 'HasChild', 'HasContractPhone', 'NotAlone', 'ClientPeriodGroup', 'IsBillingPaperless']",13,0.8372493344368114
"['IsAloneSenior', 'HasMovieSubscription', 'IsSeniorCitizen', 'HasContractPhone', 'HasPartner', 'HasChild', 'HasInternetService', 'HasOnlineSecurityService', 'ClientPeriod', 'HasOnlineTV', 'MonthlySpending', 'HasTechSupportAccess', 'PaymentMethod', 'HasDeviceProtection', 'HasOnlineBackup']",15,0.8372454094643421
"['AverageMonthlySpend', 'HasOnlineTV', 'PaymentMethod', 'IsAloneSenior', 'HasChild', 'HasContractPhone', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'NotAlone', 'MonthlySpending', 'ClientPeriod', 'ClientPeriodGroup', 'HasPartner', 'TotalSpent']",14,0.8372451291091658
"['HasContractPhone', 'HasTechSupportAccess', 'HasDeviceProtection', 'TotalSpent', 'NotAlone', 'ClientPeriod', 'HasChild', 'HasMovieSubscription', 'PaymentMethod', 'HasInternetService', 'IsSeniorCitizen', 'MonthlySpending', 'IsAloneSenior']",13,0.8372445683988131
"['IsAloneSenior', 'AverageMonthlySpend', 'IsBillingPaperless', 'HasContractPhone', 'ClientPeriod', 'HasTechSupportAccess', 'HasChild', 'HasMovieSubscription', 'NotAlone', 'HasOnlineBackup', 'HasInternetService', 'PaymentMethod']",12,0.837241484491873
"['ClientPeriodGroup', 'HasOnlineBackup', 'PaymentMethod', 'IsSeniorCitizen', 'ClientPeriod', 'IsAloneSenior', 'HasDeviceProtection', 'HasMovieSubscription', 'HasChild', 'HasContractPhone', 'AverageMonthlySpend', 'MonthlySpending', 'HasTechSupportAccess', 'TotalSpent', 'IsBillingPaperless', 'NotAlone', 'HasPartner']",17,0.8372409237815205
"['MonthlySpending', 'HasInternetService', 'HasOnlineSecurityService', 'HasOnlineBackup', 'IsAloneSenior', 'IsSeniorCitizen', 'HasDeviceProtection', 'PaymentMethod', 'HasPartner', 'ClientPeriodGroup', 'HasChild', 'NotAlone', 'IsBillingPaperless', 'TotalSpent', 'AverageMonthlySpend', 'HasContractPhone', 'HasMovieSubscription']",17,0.8372409237815203
"['NotAlone', 'HasPartner', 'PaymentMethod', 'ClientPeriod', 'HasDeviceProtection', 'HasOnlineTV', 'HasTechSupportAccess', 'AverageMonthlySpend', 'HasContractPhone', 'HasInternetService', 'HasOnlineBackup', 'IsAloneSenior', 'IsBillingPaperless']",13,0.8372409237815203
"['HasChild', 'HasPartner', 'HasOnlineSecurityService', 'HasContractPhone', 'IsSeniorCitizen', 'HasTechSupportAccess', 'HasInternetService', 'HasDeviceProtection', 'ClientPeriodGroup', 'HasOnlineTV', 'PaymentMethod', 'IsAloneSenior', 'NotAlone']",13,0.8372369988090513
"['ClientPeriod', 'HasDeviceProtection', 'HasOnlineTV', 'MonthlySpending', 'IsSeniorCitizen', 'HasOnlineBackup', 'HasPartner', 'HasInternetService', 'IsBillingPaperless', 'ClientPeriodGroup', 'NotAlone', 'HasContractPhone', 'HasOnlineSecurityService', 'IsAloneSenior']",14,0.8372355970331694
"['IsBillingPaperless', 'HasPartner', 'HasOnlineTV', 'AverageMonthlySpend', 'HasMovieSubscription', 'HasInternetService', 'ClientPeriodGroup', 'HasContractPhone', 'PaymentMethod', 'ClientPeriod', 'HasOnlineBackup', 'HasChild']",12,0.8372350363228166
"['ClientPeriod', 'HasOnlineSecurityService', 'HasMovieSubscription', 'MonthlySpending', 'HasDeviceProtection', 'IsAloneSenior', 'IsBillingPaperless', 'HasChild', 'IsSeniorCitizen', 'HasTechSupportAccess', 'HasOnlineBackup', 'TotalSpent', 'HasContractPhone', 'HasOnlineTV']",14,0.837234475612464
"['AverageMonthlySpend', 'HasOnlineSecurityService', 'HasOnlineTV', 'HasPartner', 'HasTechSupportAccess', 'ClientPeriodGroup', 'ClientPeriod', 'MonthlySpending', 'IsBillingPaperless', 'HasChild', 'HasOnlineBackup', 'HasContractPhone']",12,0.8372341952572876
"['HasDeviceProtection', 'HasOnlineTV', 'IsAloneSenior', 'IsBillingPaperless', 'HasContractPhone', 'TotalSpent', 'HasOnlineBackup', 'HasInternetService', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasChild', 'NotAlone', 'AverageMonthlySpend', 'ClientPeriod', 'HasTechSupportAccess']",15,0.8372336345469349
"['PaymentMethod', 'HasMovieSubscription', 'HasContractPhone', 'IsAloneSenior', 'NotAlone', 'IsSeniorCitizen', 'HasInternetService', 'HasChild', 'AverageMonthlySpend', 'HasDeviceProtection', 'IsBillingPaperless', 'HasOnlineSecurityService', 'MonthlySpending', 'ClientPeriodGroup', 'TotalSpent']",15,0.8372336345469348
"['HasDeviceProtection', 'HasOnlineBackup', 'HasChild', 'HasOnlineTV', 'IsSeniorCitizen', 'ClientPeriod', 'HasContractPhone', 'HasInternetService', 'MonthlySpending', 'HasTechSupportAccess', 'HasMovieSubscription', 'NotAlone', 'IsBillingPaperless', 'IsAloneSenior', 'ClientPeriodGroup']",15,0.8372327934814058
"['IsAloneSenior', 'AverageMonthlySpend', 'HasTechSupportAccess', 'HasContractPhone', 'IsBillingPaperless', 'HasOnlineSecurityService', 'HasOnlineTV', 'IsSeniorCitizen', 'ClientPeriodGroup', 'HasChild', 'HasPartner', 'HasInternetService', 'TotalSpent']",13,0.8372305506399949
"['NotAlone', 'ClientPeriod', 'IsBillingPaperless', 'HasPartner', 'HasOnlineBackup', 'AverageMonthlySpend', 'HasDeviceProtection', 'HasContractPhone', 'TotalSpent', 'HasOnlineTV', 'HasInternetService', 'IsAloneSenior', 'HasTechSupportAccess', 'MonthlySpending']",14,0.8372294292192893
"['HasOnlineTV', 'HasContractPhone', 'HasDeviceProtection', 'ClientPeriodGroup', 'PaymentMethod', 'NotAlone', 'HasMovieSubscription', 'TotalSpent', 'HasOnlineSecurityService', 'IsAloneSenior', 'HasPartner', 'HasOnlineBackup', 'AverageMonthlySpend', 'IsSeniorCitizen', 'MonthlySpending', 'IsBillingPaperless', 'HasInternetService']",17,0.8372291488641129
"['ClientPeriodGroup', 'HasContractPhone', 'TotalSpent', 'NotAlone', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'HasMovieSubscription', 'PaymentMethod', 'HasInternetService', 'HasOnlineBackup', 'AverageMonthlySpend', 'HasOnlineTV', 'MonthlySpending']",13,0.8372277470882312
"['NotAlone', 'HasMovieSubscription', 'IsSeniorCitizen', 'ClientPeriodGroup', 'PaymentMethod', 'HasTechSupportAccess', 'AverageMonthlySpend', 'HasChild', 'MonthlySpending', 'HasOnlineBackup', 'HasContractPhone', 'TotalSpent', 'HasDeviceProtection', 'ClientPeriod', 'IsAloneSenior', 'IsBillingPaperless']",16,0.8372241024709384
"['HasTechSupportAccess', 'IsSeniorCitizen', 'HasContractPhone', 'HasDeviceProtection', 'HasPartner', 'MonthlySpending', 'HasOnlineBackup', 'HasMovieSubscription', 'IsAloneSenior', 'PaymentMethod', 'ClientPeriodGroup', 'AverageMonthlySpend', 'ClientPeriod', 'HasChild', 'TotalSpent', 'IsBillingPaperless']",16,0.8372218596295274
"['NotAlone', 'HasChild', 'ClientPeriod', 'HasTechSupportAccess', 'MonthlySpending', 'HasOnlineSecurityService', 'HasPartner', 'ClientPeriodGroup', 'HasOnlineBackup', 'IsAloneSenior', 'HasContractPhone', 'IsSeniorCitizen']",12,0.8372207382088219
"['HasChild', 'HasOnlineTV', 'ClientPeriod', 'HasOnlineBackup', 'ClientPeriodGroup', 'AverageMonthlySpend', 'HasContractPhone', 'IsAloneSenior', 'MonthlySpending', 'NotAlone', 'HasInternetService', 'HasMovieSubscription', 'HasPartner', 'HasDeviceProtection', 'HasTechSupportAccess', 'HasOnlineSecurityService']",16,0.8372204578536456
"['HasMovieSubscription', 'HasTechSupportAccess', 'PaymentMethod', 'HasContractPhone', 'ClientPeriod', 'ClientPeriodGroup', 'AverageMonthlySpend', 'HasInternetService', 'IsSeniorCitizen', 'TotalSpent', 'NotAlone', 'HasDeviceProtection']",12,0.8372182150122347
"['HasInternetService', 'MonthlySpending', 'ClientPeriod', 'TotalSpent', 'PaymentMethod', 'IsAloneSenior', 'HasDeviceProtection', 'HasChild', 'HasContractPhone', 'HasTechSupportAccess', 'ClientPeriodGroup', 'AverageMonthlySpend']",12,0.8372156918156475
"['IsBillingPaperless', 'HasPartner', 'HasDeviceProtection', 'ClientPeriod', 'HasContractPhone', 'HasOnlineSecurityService', 'HasMovieSubscription', 'AverageMonthlySpend', 'HasChild', 'IsAloneSenior', 'TotalSpent', 'HasOnlineTV', 'PaymentMethod', 'ClientPeriodGroup', 'MonthlySpending']",15,0.8372156918156475
"['AverageMonthlySpend', 'HasOnlineTV', 'HasOnlineSecurityService', 'PaymentMethod', 'TotalSpent', 'HasOnlineBackup', 'HasContractPhone', 'HasPartner', 'HasDeviceProtection', 'HasMovieSubscription', 'NotAlone', 'HasChild', 'IsBillingPaperless', 'HasInternetService', 'HasTechSupportAccess', 'ClientPeriodGroup']",16,0.8372148507501184
"['TotalSpent', 'HasMovieSubscription', 'HasOnlineSecurityService', 'ClientPeriod', 'HasOnlineTV', 'MonthlySpending', 'HasPartner', 'NotAlone', 'HasContractPhone', 'HasOnlineBackup', 'HasTechSupportAccess', 'PaymentMethod', 'HasDeviceProtection', 'ClientPeriodGroup']",14,0.8372126079087073
"['MonthlySpending', 'HasChild', 'HasMovieSubscription', 'HasTechSupportAccess', 'ClientPeriod', 'HasPartner', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'HasContractPhone', 'PaymentMethod', 'AverageMonthlySpend', 'HasOnlineBackup']",12,0.8372120471983546
"['AverageMonthlySpend', 'NotAlone', 'HasTechSupportAccess', 'HasOnlineTV', 'HasOnlineBackup', 'IsBillingPaperless', 'HasChild', 'ClientPeriodGroup', 'HasPartner', 'HasInternetService', 'TotalSpent', 'HasContractPhone', 'IsSeniorCitizen', 'PaymentMethod']",14,0.8372089632914146
"['AverageMonthlySpend', 'MonthlySpending', 'IsSeniorCitizen', 'PaymentMethod', 'HasTechSupportAccess', 'HasContractPhone', 'HasDeviceProtection', 'HasOnlineBackup', 'NotAlone', 'ClientPeriod', 'HasOnlineSecurityService', 'HasPartner', 'HasOnlineTV']",13,0.8372064400948274
"['HasChild', 'AverageMonthlySpend', 'PaymentMethod', 'HasOnlineBackup', 'NotAlone', 'IsBillingPaperless', 'HasContractPhone', 'HasMovieSubscription', 'HasOnlineSecurityService', 'ClientPeriod', 'HasDeviceProtection', 'HasPartner', 'TotalSpent', 'IsSeniorCitizen']",14,0.8372055990292981
"['HasPartner', 'ClientPeriod', 'HasDeviceProtection', 'TotalSpent', 'IsBillingPaperless', 'HasOnlineBackup', 'HasChild', 'IsAloneSenior', 'MonthlySpending', 'HasTechSupportAccess', 'HasContractPhone', 'ClientPeriodGroup', 'HasMovieSubscription', 'PaymentMethod', 'IsSeniorCitizen']",15,0.8372055990292981
"['PaymentMethod', 'TotalSpent', 'ClientPeriod', 'NotAlone', 'HasPartner', 'HasMovieSubscription', 'HasInternetService', 'MonthlySpending', 'HasChild', 'HasDeviceProtection', 'HasContractPhone', 'HasOnlineSecurityService']",12,0.8372036365430637
"['ClientPeriodGroup', 'HasOnlineTV', 'IsBillingPaperless', 'HasOnlineSecurityService', 'HasMovieSubscription', 'NotAlone', 'AverageMonthlySpend', 'HasDeviceProtection', 'MonthlySpending', 'HasContractPhone', 'HasTechSupportAccess', 'HasInternetService', 'TotalSpent', 'IsAloneSenior', 'HasChild', 'IsSeniorCitizen']",16,0.8372033561878873
"['ClientPeriod', 'HasOnlineSecurityService', 'HasChild', 'IsBillingPaperless', 'IsSeniorCitizen', 'IsAloneSenior', 'NotAlone', 'HasContractPhone', 'PaymentMethod', 'TotalSpent', 'HasMovieSubscription', 'HasPartner']",12,0.8372016740568292
"['AverageMonthlySpend', 'NotAlone', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'TotalSpent', 'HasOnlineBackup', 'HasOnlineTV', 'HasContractPhone', 'IsAloneSenior', 'ClientPeriodGroup', 'IsSeniorCitizen', 'PaymentMethod', 'HasPartner', 'HasChild', 'HasDeviceProtection', 'HasInternetService']",16,0.8372008329913001
"['PaymentMethod', 'HasOnlineBackup', 'HasOnlineTV', 'IsSeniorCitizen', 'HasTechSupportAccess', 'NotAlone', 'HasOnlineSecurityService', 'HasDeviceProtection', 'AverageMonthlySpend', 'HasContractPhone', 'IsAloneSenior', 'HasMovieSubscription', 'ClientPeriod', 'HasChild', 'ClientPeriodGroup']",15,0.8372002722809473
"['IsBillingPaperless', 'IsAloneSenior', 'HasOnlineBackup', 'IsSeniorCitizen', 'HasOnlineTV', 'ClientPeriod', 'TotalSpent', 'HasOnlineSecurityService', 'HasChild', 'HasContractPhone', 'HasMovieSubscription', 'HasDeviceProtection', 'HasInternetService', 'NotAlone']",14,0.8371999919257709
"['HasContractPhone', 'AverageMonthlySpend', 'IsAloneSenior', 'HasPartner', 'ClientPeriodGroup', 'NotAlone', 'MonthlySpending', 'IsBillingPaperless', 'ClientPeriod', 'HasOnlineBackup', 'PaymentMethod', 'HasTechSupportAccess']",12,0.8371994312154182
"['HasOnlineTV', 'NotAlone', 'HasPartner', 'HasOnlineSecurityService', 'HasDeviceProtection', 'PaymentMethod', 'ClientPeriodGroup', 'HasInternetService', 'HasChild', 'HasContractPhone', 'IsAloneSenior', 'AverageMonthlySpend', 'IsBillingPaperless', 'IsSeniorCitizen']",14,0.8371988705050656
"['HasDeviceProtection', 'HasContractPhone', 'NotAlone', 'HasOnlineTV', 'HasMovieSubscription', 'IsSeniorCitizen', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasOnlineBackup', 'ClientPeriod', 'HasInternetService', 'HasOnlineSecurityService', 'HasChild']",13,0.8371952258877727
"['HasInternetService', 'MonthlySpending', 'HasOnlineBackup', 'ClientPeriod', 'HasChild', 'ClientPeriodGroup', 'IsSeniorCitizen', 'NotAlone', 'IsBillingPaperless', 'HasTechSupportAccess', 'HasPartner', 'HasContractPhone', 'IsAloneSenior', 'HasOnlineTV']",14,0.8371949455325964
"['MonthlySpending', 'IsAloneSenior', 'PaymentMethod', 'ClientPeriod', 'NotAlone', 'HasDeviceProtection', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'HasOnlineBackup', 'HasOnlineTV', 'IsSeniorCitizen', 'HasContractPhone', 'HasChild']",13,0.8371943848222436
"['IsSeniorCitizen', 'PaymentMethod', 'IsAloneSenior', 'HasMovieSubscription', 'ClientPeriodGroup', 'HasContractPhone', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'MonthlySpending', 'HasOnlineTV', 'ClientPeriod', 'NotAlone']",12,0.8371927026911855
"['PaymentMethod', 'IsAloneSenior', 'HasOnlineBackup', 'IsBillingPaperless', 'HasPartner', 'HasMovieSubscription', 'IsSeniorCitizen', 'HasContractPhone', 'TotalSpent', 'ClientPeriodGroup', 'HasTechSupportAccess', 'AverageMonthlySpend', 'ClientPeriod', 'HasOnlineTV']",14,0.8371907402049509
"['PaymentMethod', 'IsBillingPaperless', 'HasOnlineTV', 'HasDeviceProtection', 'HasMovieSubscription', 'HasPartner', 'MonthlySpending', 'ClientPeriod', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'IsAloneSenior', 'HasChild', 'IsSeniorCitizen', 'HasContractPhone', 'NotAlone']",15,0.8371901794945981
"['MonthlySpending', 'AverageMonthlySpend', 'HasMovieSubscription', 'PaymentMethod', 'ClientPeriodGroup', 'IsSeniorCitizen', 'HasInternetService', 'NotAlone', 'HasContractPhone', 'HasDeviceProtection', 'HasOnlineBackup', 'IsBillingPaperless', 'TotalSpent', 'HasOnlineSecurityService', 'HasPartner']",15,0.8371898991394217
"['HasDeviceProtection', 'HasContractPhone', 'MonthlySpending', 'IsSeniorCitizen', 'HasMovieSubscription', 'ClientPeriod', 'NotAlone', 'PaymentMethod', 'AverageMonthlySpend', 'HasOnlineSecurityService', 'IsBillingPaperless', 'HasChild', 'TotalSpent']",13,0.8371893384290688
"['HasOnlineBackup', 'ClientPeriodGroup', 'IsSeniorCitizen', 'HasInternetService', 'HasContractPhone', 'HasChild', 'IsBillingPaperless', 'HasPartner', 'NotAlone', 'MonthlySpending', 'HasOnlineTV', 'HasTechSupportAccess', 'AverageMonthlySpend', 'HasOnlineSecurityService']",14,0.8371879366531872
"['HasOnlineSecurityService', 'MonthlySpending', 'PaymentMethod', 'ClientPeriodGroup', 'HasContractPhone', 'HasOnlineBackup', 'ClientPeriod', 'HasDeviceProtection', 'TotalSpent', 'HasChild', 'IsBillingPaperless', 'HasMovieSubscription', 'HasOnlineTV', 'IsAloneSenior', 'HasPartner']",15,0.8371876562980107
"['HasChild', 'HasTechSupportAccess', 'HasInternetService', 'PaymentMethod', 'HasOnlineBackup', 'NotAlone', 'HasOnlineTV', 'HasDeviceProtection', 'AverageMonthlySpend', 'ClientPeriodGroup', 'IsBillingPaperless', 'MonthlySpending', 'HasContractPhone', 'HasOnlineSecurityService', 'HasMovieSubscription']",15,0.8371873759428347
"['HasPartner', 'ClientPeriod', 'ClientPeriodGroup', 'NotAlone', 'HasTechSupportAccess', 'IsBillingPaperless', 'MonthlySpending', 'IsAloneSenior', 'HasContractPhone', 'HasDeviceProtection', 'PaymentMethod', 'TotalSpent', 'AverageMonthlySpend', 'HasOnlineTV', 'HasChild']",15,0.8371870955876582
"['MonthlySpending', 'ClientPeriodGroup', 'HasMovieSubscription', 'HasChild', 'PaymentMethod', 'HasContractPhone', 'HasDeviceProtection', 'IsAloneSenior', 'HasOnlineBackup', 'HasOnlineTV', 'ClientPeriod', 'NotAlone', 'HasPartner', 'HasTechSupportAccess', 'HasInternetService']",15,0.8371865348773054
"['HasMovieSubscription', 'HasPartner', 'HasOnlineBackup', 'HasContractPhone', 'ClientPeriod', 'IsSeniorCitizen', 'NotAlone', 'PaymentMethod', 'HasChild', 'HasInternetService', 'IsAloneSenior', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'HasOnlineTV']",14,0.837186254522129
"['PaymentMethod', 'NotAlone', 'HasContractPhone', 'AverageMonthlySpend', 'ClientPeriod', 'HasPartner', 'HasOnlineSecurityService', 'MonthlySpending', 'HasMovieSubscription', 'ClientPeriodGroup', 'HasInternetService', 'HasDeviceProtection', 'HasChild', 'IsAloneSenior', 'HasOnlineBackup']",15,0.8371817688393071
"['HasContractPhone', 'NotAlone', 'HasDeviceProtection', 'ClientPeriod', 'IsSeniorCitizen', 'HasInternetService', 'PaymentMethod', 'IsAloneSenior', 'HasMovieSubscription', 'MonthlySpending', 'IsBillingPaperless', 'ClientPeriodGroup', 'HasOnlineBackup']",13,0.8371812081289546
"['AverageMonthlySpend', 'IsSeniorCitizen', 'TotalSpent', 'HasOnlineBackup', 'ClientPeriod', 'HasContractPhone', 'ClientPeriodGroup', 'PaymentMethod', 'IsBillingPaperless', 'IsAloneSenior', 'HasTechSupportAccess', 'HasChild', 'HasMovieSubscription', 'HasDeviceProtection', 'MonthlySpending']",15,0.8371806474186018
"['IsBillingPaperless', 'HasOnlineBackup', 'HasOnlineTV', 'HasContractPhone', 'HasTechSupportAccess', 'IsAloneSenior', 'TotalSpent', 'ClientPeriodGroup', 'AverageMonthlySpend', 'NotAlone', 'PaymentMethod', 'HasMovieSubscription', 'IsSeniorCitizen', 'MonthlySpending', 'HasDeviceProtection', 'HasInternetService']",16,0.8371792456427198
